post_id	date	message	num_likes	num_angry	num_shares
904277726319518_2544204315660176	2019-09-26T12:00:43+0000	"entrevista que dei ao bob fernandes."	2358	7	325
904277726319518_2541086802638594	2019-09-24T18:19:31+0000	"bolsonaro, como sempre, aproveitou a oportunidade para mostrar o que ele e."	12697	92	399
904277726319518_2468844493181930	2019-09-23T23:02:05+0000	"fernando haddad entrevista o professor luiz carlos bresser-pereira."	2348	7	609
904277726319518_2535570366523571	2019-09-21T17:29:24+0000	"fora witzel: tenho evitado tuitar esses dias. coisas absurdas acontecendo. mas, com toda sinceridade, eu realmente penso que ha razoes de sobra para que se peca o impeachment de witzel. ele e o grande responsavel pelas atrocidades que se cometem no rio de janeiro. um assassino!"	16901	154	1131
904277726319518_2535212403226034	2019-09-21T13:48:51+0000	"minha coluna da semana sobre como o governo vem cuidando dos dados oficiais e como pretende cuidar dos nossos, com a privatizacao do serpro e dataprev."	1251	22	163
904277726319518_2532174780196463	2019-09-19T22:27:42+0000	"com os queridos amigos chico buarque, carol proner e celso amorim. #lulalivre   foto: ricardo stuckert"	11257	9	770
904277726319518_2528302380583703	2019-09-17T18:43:23+0000	"e hoje, a partir das 18h30."	4996	9	371
904277726319518_519976838813539	2019-09-16T23:02:05+0000	"segunda parte da entrevista de fernando haddad com o governador do maranhao flavio dino."	2695	3	614
904277726319518_1155583484638438	2019-09-16T01:55:49+0000	"entrevista do lula ao canal 9 da argentina"	2283	22	649
904277726319518_2522330111180930	2019-09-14T11:00:40+0000	"minha coluna da semana sobre vazamentos: os legais, os ilegais, os de interesse publico, os criminosos etc. e sua relacao com a democracia."	2065	5	217
904277726319518_2514549408625667	2019-09-09T23:00:59+0000	"fernando haddad entrevista o governador do maranhao flavio dino"	4517	7	1252
904277726319518_2513641305383144	2019-09-09T11:13:14+0000	"o pt da a mao a progressistas na defesa dos direitos sociais, ambientais e trabalhistas; e da a mao a democratas na defesa dos direitos civis e politicos. o resto a gente enfrenta ha quarenta anos. parabens pt!"	8929	9	541
904277726319518_2511805992233342	2019-09-08T11:09:27+0000	"revista piaui de junho de 2017:  \"vivi os bastidores de um episodio que merece relato. no dia 10 de marco de 2016, participei de uma reuniao com o ministro da fazenda nelson barbosa, a qual estavam presentes diversas liderancas sindicais, alguns economistas, assessores e o ex-presidente lula. o tema era economia, mas o debate enveredou pela politica. muitos de nos acreditavamos que o governo dilma agonizava e nao resistiria por muito tempo. por semanas, tentavamos convencer lula a assumir o governo na condicao de ministro-chefe da casa civil e ouviamos sempre a mesma resposta dele proprio: \"nao cabem dois presidentes num so palacio.\" outro argumento contrario era de que a midia tentaria caracterizar o gesto como busca de foro privilegiado, mesmo que aquela altura lula nao fosse reu. a relutancia do ex-presidente a ideia foi enorme. apenas depois de insistentes apelos, lula concordou em conversar com dilma sobre as condicoes da uma eventual ida para o governo - aceitas apenas depois de longa negociacao. anuncio feito, historia conhecida: grampo ilegal de um telefonema improprio, vazamento ilegal de uma conversa surreal e uma liminar que impede a posse. a justica fazendo politica. se junho de 2013 foi o estopim do impeachment, em marco de 2016 viria a pa de cal.\" https://piaui.folha.uol.com.br/materia/vivi-na-pele-o-que-aprendi-nos-livros/"	3744	12	596
904277726319518_2511796972234244	2019-09-08T11:04:03+0000	"sou testemunha do quanto lula relutou, por meses, em aceitar convite de dilma para integrar seu governo, ate que ele cedeu aos apelos. hoje ficamos sabendo que moro ou a pf conheciam os fatos, mas cometeram o crime de vazamento seletivo e ilegal para fortalecer o impeachment."	7939	726	1845
904277726319518_2509991815748093	2019-09-07T11:37:37+0000	"minha coluna da semana sobre conflitos religiosos promovidos pelo governo entre catolicos e evangelicos. algo novo e perigoso."	1924	26	350
904277726319518_2509349005812374	2019-09-07T02:13:26+0000	"na proxima segunda-feira, entrevisto meu amigo flavio dino. o papo foi otimo! acompanhe nas nossas redes e na alltv, as 20h."	8677	12	495
904277726319518_2507465186000756	2019-09-06T00:55:17+0000	"grandes mulheres: michelle bachelet convida ana estela haddad para rede de protecao a primeira infancia"	6265	3	781
904277726319518_2507464176000857	2019-09-06T00:54:18+0000	""	4570	8	212
904277726319518_2507170456030229	2019-09-05T20:40:46+0000	""	895	1	118
904277726319518_2505003539580254	2019-09-04T15:21:32+0000	"ato em defesa da soberania nacional e popular, em brasilia. foto: lula marques."	5931	6	321
904277726319518_2502188139861794	2019-09-02T23:10:53+0000	"fernando haddad entrevista o escritor e roteirista antonio prata."	3330	12	585
904277726319518_2500488280031780	2019-09-02T00:48:51+0000	"encerramento da caravana lula livre no ato \"grito do nordeste\", em monteiro, pela volta das aguas da transposicao do sao francisco.   fotos: ricardo stuckert"	7689	12	739
904277726319518_2499918906755384	2019-09-01T17:00:51+0000	""	1361	7	162
904277726319518_2498506450229963	2019-08-31T22:28:20+0000	"em recife para as atividades da caravana lula livre.   fotos: ricardo stuckert"	9157	14	688
904277726319518_1420532878113136	2019-08-31T14:36:48+0000	"ato da caravana lula livre no mercado da casa amarela, em recife, em defesa da educacao e da amazonia."	2897	14	511
904277726319518_1116687741868590	2019-08-31T14:08:27+0000	"ato da caravana lula livre no mercado da casa amarela, em recife, em defesa da educacao e da amazonia."	5063	77	1430
904277726319518_2286183585028297	2019-08-31T14:03:06+0000	"ato da caravana lula livre no mercado da casa amarela, em recife, em defesa da educacao e da amazonia."	6421	37	1477
904277726319518_955720028104754	2019-08-31T13:54:09+0000	"ato da caravana lula livre no mercado da casa amarela, em recife, em defesa da educacao e da amazonia."	3807	26	662
904277726319518_2497469913666950	2019-08-31T10:37:03+0000	"minha coluna desta semana fala do combate a corrupcao antes da lavajato."	1693	4	165
904277726319518_2497061973707744	2019-08-31T03:20:54+0000	"revi meu amigo @cirogomes na estreia do filme \"a vida invisivel\" do grande karim ainouz, em fortaleza. caravana #lulalivre segue para pernambuco e paraiba."	22425	85	1217
904277726319518_2496957017051573	2019-08-31T01:53:44+0000	"fernando haddad chegando no 29o cine ceara, em fortaleza."	12677	17	3164
904277726319518_225851745031351	2019-08-30T22:27:37+0000	"ato de abertura da caravana lula livre no nordeste em defesa da educacao e da amazonia."	8014	198	2684
904277726319518_2690551794297340	2019-08-30T21:57:56+0000	"ato de abertura da caravana lula livre no nordeste em defesa da educacao e da amazonia."	11243	38	2448
904277726319518_2494983087248966	2019-08-29T22:02:33+0000	"na proxima segunda-feira, entrevisto o escritor e roteirista antonio prata. acompanhe na alltv e nas nossas redes sociais a partir das 20h."	4800	1	154
904277726319518_2494633173950624	2019-08-29T17:20:10+0000	"caravana lula livre com haddad pelo nordeste a partir de amanha: fortaleza, recife e monteiro."	2802	7	340
904277726319518_2494210833992858	2019-08-29T12:28:05+0000	"mensagem sugere que vazamentos eram de iniciativa de promotores e podiam ser facilmente utilizados com fins politicos seletivos.   \"meus vazamentos objetivam sempre fazer com que pensem que as investigacoes sao inevitaveis e incentivar a colaboracao.\""	3706	1126	1709
904277726319518_2492532414160700	2019-08-28T12:25:46+0000	"recebo noticia de marcas que suspenderam a compra de couro brasileiro em funcao dos desatinos bolsonaristas: timberland, dickies, kipling, vans, kodiak, terra, walls, workrite, eagle creek, eastpack,the north face, napapijri, bulwark, altra, icebreaker, smartwoll e horace small."	9544	118	1467
904277726319518_2490887197658555	2019-08-27T13:10:09+0000	"triste a troca de mensagens dos promotores sobre a familia de lula. realmente faltavam sobriedade e isencao e sobravam preconceito e odio. as mortes da esposa, do irmao e do neto nao foram minimamente respeitadas."	8791	672	716
904277726319518_2489942034419738	2019-08-26T23:00:16+0000	"fernando haddad entrevista o jornalista e professor da eca-usp eugenio bucci"	3142	4	469
904277726319518_2489687494445192	2019-08-26T19:17:07+0000	"hoje, as 20h, entrevisto o jornalista e professor da eca-usp eugenio bucci. acompanhe na alltv e nas nossas redes."	1667	3	40
904277726319518_2485584568188818	2019-08-24T11:29:42+0000	"rebato nesta coluna sentenca que me condena por \"desinteresse em checar\" notas fiscais da minha campanha de 2012. algo pelo que jamais fui acusado."	4568	98	623
904277726319518_2482664048480870	2019-08-22T19:42:10+0000	"\"de bracos abertos\" tem reconhecimento internacional:  escritorio das nacoes unidas sobre drogas e crime - unodc, em parceria com o unaids e com a oms lancaram o guia tecnico sobre prevalencia de hiv em pessoas que fazem uso de drogas estimulantes. oito casos de sucesso sao citados no guia tecnico, demonstrando situacoes reais que tiveram impactos positivos na comunidade. desses, dois sao brasileiros: o programa \"viva melhor sabendo\" (vms) e o programa \"de bracos abertos\". o objetivo do primeiro e, principalmente, realizar a testagem, o diagnostico e a orientacao quanto ao virus hiv. o segundo, por sua vez, foca no suporte social e de saude a pessoas que usam crack, visando sua recuperacao e reinsercao social."	1259	2	141
904277726319518_2482633638483911	2019-08-22T19:16:52+0000	"bati um papo com o querido joao gordo, que felizmente ja esta em casa se recuperando. e hoje, as 20h, no canal panelaco no youtube."	8207	5	267
904277726319518_2479319275482014	2019-08-20T21:17:32+0000	"nota da defesa de fernando haddad a defesa de fernando haddad recorrera da decisao do juiz francisco shintate, da primeira vara eleitoral. em primeiro lugar, porque a condenacao sustenta que a campanha do entao prefeito teria indicado em sua prestacao de contas gastos com material grafico inexistente. testemunhas e documentos que comprovam os gastos declarados foram apresentados. nao ha razoabilidade ou materialidade que sustentem a decisao.  em segundo lugar, a sentenca e nula por carecer de logica. o juiz absolveu fernando haddad de lavagem de dinheiro e corrupcao. e condenou-o por crime do qual nao foi acusado.   em um estado de direito as decisoes judiciais devem se pautar pela lei. o magistrado deve ser imparcial. ao condenar alguem por algo de que nem o ministerio publico o acusa, o juiz perde sua neutralidade e sua sentenca e nula.   defesa de fernando haddad"	17298	68	2396
904277726319518_2478968572183751	2019-08-20T16:51:17+0000	"500 dias de injustica!"	2499	38	352
904277726319518_2478959995517942	2019-08-20T16:45:42+0000	""	990	10	142
904277726319518_2478478575566084	2019-08-20T11:23:44+0000	"ato moro mente, ontem, na faculdade de direito da usp.   fotos: ricardo stuckert"	13152	24	1533
904277726319518_2477712085642733	2019-08-19T23:36:41+0000	""	1475	7	163
904277726319518_2477668592313749	2019-08-19T23:03:15+0000	"fernando haddad entrevista a reitora da ufrj denise pires de carvalho."	4624	16	967
904277726319518_2477009942379614	2019-08-19T15:09:05+0000	"a caravana lula livre com haddad vai ate a regiao centro-oeste nesta semana."	8251	29	873
904277726319518_2476676562412952	2019-08-19T11:02:22+0000	"hoje, as 20h, entrevisto a reitora da ufrj, denise pires de carvalho. acompanhe na alltv e nas nossas redes sociais."	4715	5	326
904277726319518_2473151462765462	2019-08-17T11:00:44+0000	"minha coluna sobre idas e vindas da politica externa e os estragos ja causados a imagem e a economia do brasil."	1362	10	142
904277726319518_2468192773261331	2019-08-14T13:31:45+0000	"ao vivo na marcha das margaridas em brasilia."	1368	4	148
904277726319518_2465544833526125	2019-08-12T23:02:51+0000	"fernando haddad entrevista a economista e professora da usp laura carvalho."	4725	9	1138
904277726319518_2462943507119591	2019-08-11T12:24:54+0000	"um grupo de 17 juristas, advogados, ex-ministros da justica e ex-membros de cortes superiores de 8 paises escreveu um texto conjunto em que pede ao stf a libertacao de lula e a anulacao de processos a que ele responde na justica."	5976	11	1923
904277726319518_2461964213884187	2019-08-10T22:18:17+0000	"contem outra! promotor responsavel pela investigacao do pcc diz: 1) que nao ha ligacao entre pcc e pt; 2) que preso que falou sobre suposta ligacao nao e integrante da cupula do pcc; 3) que governo federal e ministro moro nao tiveram ligacao com o enfrentamento ao pcc."	8387	21	3113
904277726319518_2461293433951265	2019-08-10T14:16:26+0000	"fernando haddad conversa com a economista e professora da usp laura carvalho. eles discutem a reforma tributaria pretendida pelo governo, falam do confronto entre liberais x desenvolvimentistas, analisam a politica economica de paulo guedes e comentam questoes relacionadas a globalizacao e a desigualdade.   na alltv e em todas as plataformas digitais, segunda as 20h."	5316	3	436
904277726319518_2461142563966352	2019-08-10T12:59:00+0000	"rachadao a cpi criada no paraguai sobre a renegociacao da venda de energia de itaipu vai investigar supostos privilegios a empresa brasileira leros, ligada ao empresario alexandre giordano, suplente do major olimpio (psl-sp) e amigo do cla do niobio."	4366	241	2405
904277726319518_2461124330634842	2019-08-10T12:22:46+0000	"minha coluna da semana sobre meio ambiente, bolsonaro, trump e acordo de paris e veganos."	1430	48	160
904277726319518_2460003377413604	2019-08-09T19:27:19+0000	"logo ele..."	13643	3905	17628
904277726319518_2457887567625185	2019-08-08T14:08:55+0000	"fakenews finalmente desmentida: o tj-sp negou recurso do ministerio publico que pretendia ver reconhecida a existencia de uma \"industria da multa\" em sp e pleiteava a condenacao do ex-prefeito fernando haddad por ato de improbidade."	10804	10	2616
904277726319518_2456515281095747	2019-08-07T18:03:05+0000	""	1820	23	190
904277726319518_2454811341266141	2019-08-06T17:27:26+0000	"se isso nao tiver consequencia, nada mais tera. a republica a merce de delinquentes."	7745	153	1939
904277726319518_2454501277963814	2019-08-06T13:37:24+0000	"bolsonaro rompe pacto federativo, ofende governadores do nordeste muito mais bem avaliados do que ele e corta verbas para a regiao."	1971	1118	965
904277726319518_2453566564723952	2019-08-05T23:02:13+0000	"painel haddad - fernando haddad entrevista renato sergio de lima, presidente do forum brasileiro de seguranca publica."	4482	18	1167
904277726319518_2453275581419717	2019-08-05T18:55:31+0000	"fernando haddad entrevista hoje na alltv, as 20 horas, o presidente do forum brasileiro de seguranca publica, renato sergio de lima. em pauta, os massacres nos presidios e o projeto anticrime de sergio moro."	2185	5	91
904277726319518_2451405461606729	2019-08-04T17:33:12+0000	"negocios de familia: gostaria de estar errado, mas a indicacao de eduardo para a embaixada americana e as tratativas sobre itaipu indicam que o cla comeca a pensar grande em termos de economia domestica."	7338	1580	3193
